357.54,,,,,,,,,
356.44,,,,,,,,,
358.1,,,,,,,,,
352.03,,,,,,,,,
353.13,,,,,,,,,
350.37,,,,,,,,,
345.96,,,,,,,,,
352.58,,,,,,,,,
360.85,,,,,,,,,
360.85,,,,,3.31,,,,
388.44,395.7083333,391.8807692,-0.03825299,0.015965927,-7.18,1,1,2,2
381.27,395.2483333,391.4776923,-0.056005348,0.01626869,-13.79,1,1,2,2
382.93,394.9266667,391.1596154,-0.051895318,0.017507789,-19.31,1,1,2,2
377.41,393.4091667,390.8415385,-0.065562406,0.019768617,-24.83,1,1,2,2
371.34,391.4325,390.205,-0.08059125,0.022486878,-32.55,1,1,1,2
367.48,388.5358333,389.4411538,-0.090148308,0.023600328,-36.41,2,1,1,2
374.1,386.1908333,388.9319231,-0.073757706,0.025062798,-25.38,2,1,1,2
371.34,383.4783333,387.9980769,-0.08059125,0.025984551,-25.38,2,1,1,2
374.1,380.9958333,387.3615385,-0.073757706,0.027682484,-13.24,2,1,1,2
368.03,378.375,386.6611538,-0.088786551,0.028667271,-20.41,2,1,1,2
369.13,376.0758333,385.8757692,-0.086063037,0.030085703,-12.14,2,1,1,2
366.92,374.3741667,385.1542308,-0.091534824,0.031068366,-16.01,2,1,1,2
369.68,372.8108333,384.4115385,-0.08470128,0.031981451,-7.73,2,1,1,2
368.58,371.7533333,383.7538462,-0.087424794,0.03288518,-2.76,2,1,1,2
368.58,370.5575,383.0534615,-0.087424794,0.033639897,1.1,2,1,1,1
368.03,369.7758333,382.3319231,-0.088786551,0.034408883,-6.07,2,1,1,2
368.03,369.5,381.6103846,-0.088786551,0.034696723,-3.31,2,1,1,2
372.44,369.9133333,380.7188462,-0.077867736,0.034972493,-1.66,2,1,1,2
371.89,369.7291667,379.8276923,-0.079229493,0.035214509,3.86,2,1,1,1
371.34,369.7291667,378.6392308,-0.08059125,0.035132644,2.21,2,1,1,1
365.82,369.0391667,377.2384615,-0.084259537,0.035146493,-1.1,2,1,1,2
363.61,368.6708333,375.6892308,-0.083459367,0.033622185,-6.07,2,1,1,2
365.82,368.395,374.225,-0.058232932,0.032165594,-2.76,2,1,1,2
360.85,367.8891667,372.7392308,-0.071027701,0.029919248,-7.73,2,1,1,2
359.2,367.0158333,371.2961538,-0.061969551,0.026972793,-8.83,2,1,1,2
358.1,366.1425,370.1715385,-0.064842138,0.024602903,-9.93,2,1,1,2
355.89,365.085,368.9196154,-0.057020217,0.021819164,-16.55,2,1,1,2
357.54,364.2108333,368.0069231,-0.044266239,0.020309339,-14.35,2,1,1,2
361.41,363.6591667,367.1792308,-0.033921411,0.018539883,-9.93,2,1,2,2
356.99,362.3716667,366.3938462,-0.045736434,0.01911369,-8.83,2,1,2,2
350.92,360.6241667,365.6084615,-0.061962042,0.019607896,-12.69,2,1,2,2
347.61,358.6466667,364.8442308,-0.070809944,0.020679384,-18.21,2,1,1,2
347.61,357.1291667,363.8253846,-0.066668457,0.023486663,-13.24,2,1,1,2
341.54,355.29,362.6792308,-0.082966384,0.025282838,-17.66,2,1,1,2
344.85,353.5425,361.5542308,-0.074079046,0.025752515,-13.25,2,1,1,2
347.61,352.4391667,360.7688462,-0.066668457,0.026469997,-8.28,2,1,1,2
346.51,351.3816667,359.8988462,-0.069621953,0.02710029,-11.03,2,1,1,2
343.2,350.14,358.9865385,-0.07850929,0.027598356,-18.21,2,1,1,2
347.06,349.4041667,358.1165385,-0.068145205,0.027954934,-9.93,2,1,1,2
345.96,348.4391667,357.2465385,-0.0710987,0.028410445,-4.96,2,1,1,2
345.41,347.1058333,356.3553846,-0.072575448,0.02795514,-2.2,2,1,1,2
350.37,346.5541667,355.6761538,-0.057866573,0.027324305,2.76,2,1,1,1
355.61,346.945,355.1984615,-0.042360101,0.026613416,14.07,2,1,1,1
358.1,347.8191667,354.6469231,-0.021103275,0.025952102,13.25,2,1,1,1
359.75,348.8308333,354.18,-0.01659286,0.02544712,12.14,2,2,1,1
363.06,350.6241667,353.8615385,-0.007544694,0.024217451,16.55,2,2,1,1
363.61,352.1875,353.7765385,0.001514901,0.023333209,20.41,2,2,1,1
366.37,353.7508333,353.8826923,0.00759055,0.023689037,19.31,2,2,1,1
372.99,355.9575,354.1584615,0.018069165,0.023846229,27.03,1,2,1,1
366.92,357.9341667,354.3919231,-0.016273895,0.024073643,21.51,1,2,1,1
365.82,359.4975,354.6465385,-0.019223035,0.024207004,15.45,1,2,1,1
366.92,361.2441667,354.9857692,-0.016273895,0.02472318,11.31,1,2,1,1
366.37,362.9908333,355.3888462,-0.017748465,0.025344996,8.27,1,2,1,1
366.92,364.37,355.7496154,-0.016273895,0.025954756,7.17,1,2,1,1
366.92,365.3125,355.9615385,-0.016273895,0.026308585,3.86,1,2,1,1
364.72,365.8641667,356.2588462,-0.022172176,0.026832493,1.11,1,1,1,1
366.92,366.4616667,356.8742308,-0.016273895,0.027477236,0.55,1,2,1,1
369.13,366.9675,357.7019231,-0.010348803,0.02778955,-3.86,1,2,1,2
365.27,367.1058333,358.3811538,-0.020697606,0.027712902,-1.65,1,1,1,2
363.61,366.8758333,359.23,-0.025148127,0.027371584,-2.21,1,1,1,2
365.27,366.2325,360.0153846,-0.020697606,0.02673738,-1.65,1,1,1,2
361.41,365.7733333,360.5461538,-0.031046409,0.025191294,-4.96,1,1,1,2
365.27,365.7275,361.2676923,-0.020697606,0.024022377,-1.65,1,1,1,2
365.82,365.6358333,362.1376923,-0.019223035,0.022973682,-1.1,1,2,1,2
360.85,365.1758333,362.6680769,-0.032547789,0.021679072,-3.87,1,1,1,2
358.1,364.4408333,363.135,-0.039920641,0.01946117,-8.82,1,1,2,2
358.65,363.7516667,363.6442308,-0.038446071,0.017947577,-10.48,1,1,2,2
357.54,363.1533333,363.92,-0.041422022,0.015947551,-7.73,2,1,2,2
357.54,362.3716667,363.9942308,-0.041422022,0.013385166,-6.07,2,1,2,2
357.54,361.4058333,363.9726923,-0.041422022,0.011892813,-7.73,2,1,2,2
358.1,360.8083333,363.9092308,-0.039920641,0.011389344,-3.31,2,1,2,2
359.2,360.4408333,363.7607692,-0.036971501,0.011539338,-6.07,2,1,2,2
356.99,359.7508333,363.5061538,-0.032888142,0.012216059,-8.83,2,1,2,2
354.79,359.1991667,363.0607692,-0.038848102,0.015400399,-6.06,2,1,2,2
344.85,357.4975,361.9784615,-0.065776285,0.017578757,-13.25,2,1,2,2
345.96,355.8425,361.1723077,-0.062769214,0.020600452,-12.69,2,1,1,2
340.44,354.1416667,360.1961538,-0.077723295,0.021953723,-17.1,2,1,1,2
341.54,352.7616667,359.22,-0.074743315,0.024116618,-16,2,1,1,2
339.34,351.1525,358.1803846,-0.080703275,0.02581653,-18.2,2,1,1,2
339.89,349.6816667,357.1407692,-0.079213285,0.027091354,-18.21,2,1,1,2
339.89,348.2108333,356.1011538,-0.079213285,0.027432792,-19.31,2,1,1,2
344.85,347.1533333,355.3369231,-0.057323274,0.02711826,-12.14,2,1,1,2
349.82,346.4633333,354.6792308,-0.043737357,0.026531359,-4.97,2,1,1,2
353.68,346.0033333,354.085,-0.03318572,0.026105816,8.83,2,1,1,1
353.68,345.7275,353.6392308,-0.03318572,0.02532999,7.72,2,1,1,1
354.23,345.6808333,353.2784615,-0.031682248,0.024138271,13.79,2,1,1,1
351.75,346.2558333,352.7584615,-0.038461538,0.023412472,10.21,2,1,1,1
351.47,346.715,352.3761538,-0.02599418,0.022881585,12.13,2,1,1,1
356.99,348.0941667,352.0576923,-0.006152561,0.023364365,17.1,2,2,1,1
368.03,350.3016667,352.1426923,0.024582405,0.024277892,28.14,2,2,1,1
368.03,352.6925,352.4188462,0,0.024681226,23.18,1,2,1,1
368.03,355.0375,352.8007692,0,0.026550569,18.21,1,2,1,1
375.75,358.0258333,353.4584615,0.020976551,0.028050338,22.07,1,2,1,1
372.44,360.325,354.0315385,-0.008809049,0.029330932,18.76,1,2,1,1
371.34,362.1183333,354.5623077,-0.011736527,0.030649707,17.11,1,2,1,1
372.44,363.6816667,355.1353846,-0.008809049,0.031367247,20.69,1,2,1,1
368.58,364.9233333,355.5384615,-0.019081836,0.031749048,17.11,1,2,1,1
365.82,365.8891667,355.7930769,-0.026427146,0.032162775,8.83,1,1,1,1
366.37,367.1075,356.1538462,-0.024963407,0.032549493,-1.66,1,1,1,2
366.37,368.3491667,356.5992308,-0.024963407,0.033266341,-1.66,1,1,1,2
370.23,369.4525,357.5753846,-0.014690619,0.034487021,2.2,1,2,1,1
374.65,370.0041667,358.6788462,-0.002927478,0.035980183,-1.1,1,2,1,2
377.96,370.8316667,360.1219231,0.00588157,0.037207719,5.52,1,2,1,1
382.37,372.0266667,361.6923077,0.011667901,0.038563055,11.03,1,2,1,1
385.13,372.8083333,363.4534615,0.007218139,0.039594535,12.69,1,2,1,1
390.1,374.28,365.3846154,0.012904733,0.039961853,21.52,1,2,1,1
388.99,375.7508333,367.2730769,-0.002845424,0.038834326,23.17,1,2,1,1
385.13,376.8083333,368.8223077,-0.012740323,0.036960993,18.76,1,2,1,1
382.37,377.9575,370.0742308,-0.019815432,0.034143351,16,1,2,1,1
377.41,378.9233333,370.9869231,-0.03253012,0.032028384,7.18,1,1,1,1
379.61,380.0266667,371.9842308,-0.026890541,0.030725968,4.96,1,1,1,1
382.37,381.36,373.0665385,-0.019815432,0.030103253,4.41,1,2,1,1
385.68,382.6475,374.3715385,-0.011330428,0.028723395,3.31,1,2,1,1
380.72,383.1533333,375.4965385,-0.024045117,0.026956226,-4.41,1,1,1,2
376.3,383.015,376.2392308,-0.035375545,0.024433393,-13.8,1,1,1,2
378.51,382.6933333,376.6423077,-0.029710331,0.021380779,-10.48,1,1,1,2
380.72,382.3258333,377.1303846,-0.024045117,0.019140203,-4.41,1,1,2,2
380.72,381.5441667,377.6184615,-0.024045117,0.018740936,-1.65,1,1,2,2
381.82,380.9466667,377.8519231,-0.021225327,0.018855389,4.41,1,1,2,1
387.89,381.1766667,378.4461538,-0.005665214,0.01893146,8.28,1,2,2,1
388.99,381.7283333,379.125,-0.002845424,0.019387191,6.62,1,2,2,1
387.89,382.6016667,379.7192308,-0.005665214,0.019615764,2.21,1,2,2,1
388.44,383.3375,380.4830769,-0.004255319,0.020191721,7.72,1,2,1,1
392.86,384.2116667,381.5230769,0.007075109,0.02059637,16.56,1,2,1,1
392.31,384.7641667,382.5207692,-0.00139999,0.020236964,13.8,1,2,1,1
391.75,385.6833333,383.4969231,-0.002825434,0.018568411,11.03,1,2,2,1
384.58,386.3733333,384.0488462,-0.02107621,0.016764422,3.86,1,1,2,1
379.61,386.465,384.2396154,-0.033727027,0.01456579,-2.21,1,1,2,2
382.37,386.6025,384.4092308,-0.026701624,0.013338574,-5.52,1,1,2,2
377.41,386.3266667,384.2184615,-0.039326987,0.013615109,-11.58,1,1,2,2
372.99,385.5908333,383.7515385,-0.050577814,0.013611614,-14.9,1,1,2,2
377.96,384.7633333,383.2846154,-0.037926997,0.013675916,-10.48,1,1,2,2
380.72,384.0741667,382.9665385,-0.030901593,0.013668161,-12.14,1,1,2,2
384.58,383.7983333,382.9453846,-0.02107621,0.01424391,-7.73,1,1,2,2
393.96,384.2583333,383.3911538,0.00279998,0.015519742,2.21,1,2,2,1
397.27,384.6258333,384.155,0.008401868,0.016337328,12.69,1,2,2,1
394.51,384.8091667,384.7280769,-0.006947416,0.016297727,14.9,1,2,2,1
385.13,384.2575,384.8342308,-0.030558562,0.015944975,2.76,2,1,2,1
386.79,384.4416667,384.8769231,-0.026380044,0.015760316,9.38,2,1,2,1
382.93,384.7183333,384.9619231,-0.036096358,0.01571842,9.94,2,1,2,1
383.48,384.8108333,385.2380769,-0.034711909,0.01578384,5.52,2,1,2,1
387.89,385.6841667,385.5988462,-0.023611146,0.015661663,7.17,1,1,2,1
386.24,386.7883333,385.8111538,-0.027764493,0.015041535,1.66,1,1,2,1
384.03,387.2941667,385.9384615,-0.03332746,0.014718802,-9.93,1,1,2,2
382.37,387.4316667,385.9596154,-0.037505978,0.01454069,-14.9,1,1,2,2
384.03,387.3858333,385.8111538,-0.03332746,0.014394571,-10.48,1,1,2,2
388.44,386.9258333,385.79,-0.022226697,0.014521998,3.31,1,1,2,1
380.17,385.5008333,385.4930769,-0.043043774,0.016277045,-6.62,1,1,2,2
370.23,383.4775,384.7926923,-0.06806454,0.019931234,-12.7,2,1,2,2
360.85,381.4541667,383.5615385,-0.091675687,0.021741461,-22.63,2,1,1,2
365.82,379.7066667,382.5426923,-0.079165303,0.022956676,-22.07,2,1,1,2
367.48,378.4191667,381.6092308,-0.074986785,0.023259962,-18.76,2,1,1,2
369.68,377.2691667,381.0361538,-0.069448989,0.024146117,-14.35,2,1,1,2
364.72,375.3383333,380.4634615,-0.081934201,0.025458999,-17.65,2,1,1,2
360.85,373.2225,379.6357692,-0.091675687,0.026236771,-23.18,2,1,1,2
366.37,371.7508333,379.2111538,-0.077780854,0.026662947,-22.07,2,1,1,2
370.23,370.7391667,379.105,-0.06806454,0.027390299,-9.94,2,1,1,2
365.82,369.2216667,378.6380769,-0.079165303,0.028503818,-4.41,2,1,1,2
362.51,367.0608333,377.9376923,-0.087497168,0.030630999,1.66,2,1,1,1
354.79,364.9458333,376.7919231,-0.100681859,0.034534821,-11.03,2,1,1,2
344.85,362.8308333,374.9030769,-0.112218103,0.037990532,-22.63,2,1,1,2
343.75,361.4058333,372.8446154,-0.115049943,0.040930051,-25.93,2,1,1,2
342.65,359.475,370.85,-0.117881784,0.042119261,-22.07,2,1,1,2
344.3,357.5433333,369.2796154,-0.113634023,0.04231451,-16.55,2,1,1,2
344.3,355.4283333,367.6453846,-0.113634023,0.041805405,-22.07,2,1,1,2
348.72,354.095,366.3296154,-0.102255175,0.042881481,-21.51,2,1,1,2
343.2,352.6241667,364.7803846,-0.116465863,0.043391825,-22.62,2,1,1,2
342.65,350.6475,363.0403846,-0.117881784,0.043562979,-19.86,2,1,1,2
346.51,348.6708333,361.5123077,-0.107944599,0.043369978,-8.28,2,1,1,2
346.51,347.0616667,360.0692308,-0.107944599,0.042180638,1.66,2,1,1,1
346.51,345.7283333,358.69,-0.088539338,0.041074245,2.76,2,1,1,1
344.3,344.8541667,357.1619231,-0.070037544,0.039899007,1.65,2,1,1,1
344.3,344.8083333,355.4642308,-0.070037544,0.038442904,0,2,1,1,0
345.96,344.9925,354.1484615,-0.065553845,0.035855372,1.66,2,1,1,1
352.58,345.82,353.4696154,-0.047673068,0.031498014,3.86,2,1,1,1
355.34,346.74,353.2576923,-0.040218243,0.028530188,12.14,2,1,1,1
354.79,347.6141667,352.8334615,-0.041703806,0.02730854,12.14,2,1,1,1
349.82,347.7058333,352.1542308,-0.055127893,0.027801961,3.31,2,1,1,1
340.99,347.5216667,351.0507692,-0.078977933,0.027759987,-5.52,2,1,1,2
339.34,347.2458333,350.0746154,-0.083434622,0.028450617,-7.17,2,1,1,2
331.61,346.0041667,348.95,-0.093515937,0.027554061,-12.69,2,1,1,2
336.03,345.1308333,347.7830769,-0.073046261,0.028319746,-8.27,2,1,1,2
329.4,343.705,346.2126923,-0.073000507,0.028378428,-16.56,2,1,1,2
334.92,342.9233333,345.0242308,-0.057466089,0.028876205,-17.66,2,1,1,2
324.99,341.3141667,343.5811538,-0.085411156,0.026882959,-30.35,2,1,1,2
329.96,339.9808333,342.6261538,-0.071424551,0.024846495,-24.83,2,1,1,2
333.82,338.4175,342.2019231,-0.060561716,0.022828548,-16,2,1,1,2
336.03,336.8083333,341.905,-0.05434232,0.022177623,-4.96,2,1,1,2
334.92,335.1525,341.6076923,-0.057466089,0.022159622,-4.42,2,1,1,2
340.99,334.4166667,341.4803846,-0.040383858,0.022595892,9.38,2,1,1,1
349.82,335.1525,341.6926923,-0.015534418,0.02414875,13.79,2,2,1,1
357.54,336.6691667,342.0319231,0.006191253,0.024808104,28.14,2,2,1,1
353.13,338.4625,342.4138462,-0.012334284,0.025775947,18.21,2,2,1,1
355.89,340.1175,342.9230769,-0.004614868,0.026943321,30.9,2,2,1,1
358.65,342.555,343.39,0.003104548,0.02742574,28.69,2,2,1,1
353.13,344.0725,343.6446154,-0.01539105,0.028005763,19.31,1,2,1,1
354.79,346.5558333,343.9630769,-0.010762582,0.028592607,18.76,1,2,1,1
355.34,348.6708333,344.3876923,-0.009229053,0.029798622,20.42,1,2,1,1
360.3,350.8775,345.0030769,0.004600586,0.031319528,19.31,1,2,1,1
363.06,353.13,345.6607692,0.007660283,0.032249539,13.24,1,2,1,1
360.3,355.245,345.9576923,-0.007602049,0.032353356,2.76,1,2,1,1
352.58,356.2108333,345.8515385,-0.028865752,0.032650586,-0.55,1,1,1,2
355.34,356.6708333,345.8726923,-0.021263703,0.03311039,-0.55,1,1,1,2
358.65,356.7633333,346.2123077,-0.012146753,0.033931236,0,1,2,1,0
363.06,357.5908333,347.0611538,0,0.035060796,9.93,1,2,1,1
365.27,358.3725,348.0584615,0.006087148,0.035986462,10.48,1,2,1,1
363.06,358.74,349.2680769,-0.006050319,0.036781544,7.72,1,2,1,1
364.72,359.7058333,350.3715385,-0.001505735,0.036900455,4.42,1,2,1,1
361.41,360.2575,351.6026923,-0.010567525,0.036038442,-1.65,1,2,1,2
362.51,360.855,352.6638462,-0.007556054,0.035389094,2.21,1,2,1,1
360.85,360.9008333,354.0430769,-0.012100638,0.033907027,8.27,1,2,1,1
365.82,361.1308333,355.4223077,0.001505735,0.032433503,10.48,1,2,1,1
357.54,360.9008333,356.3346154,-0.022634082,0.028346678,-1.11,1,1,1,2
354.79,361.085,357.0561538,-0.030151441,0.024924573,-8.27,1,1,1,2
353.13,360.9008333,357.7565385,-0.034689191,0.02199026,-12.14,1,1,1,2
353.68,360.4866667,358.2446154,-0.03318572,0.019292381,-9.38,1,1,2,2
351.47,359.5208333,358.3080769,-0.039226942,0.016990478,-13.25,1,1,2,2
343.2,357.6816667,357.7565385,-0.061833689,0.017892055,-18.21,2,1,2,2
337.68,355.5666667,357.1623077,-0.076923077,0.018700066,-24.83,2,1,2,2
344.3,353.865,356.7165385,-0.058826745,0.018863469,-16.55,2,1,2,2
352.03,353.0833333,356.4619231,-0.037696135,0.019076582,-13.79,2,1,2,2
350.37,352.0716667,356.3557692,-0.042233886,0.019149685,-7.17,2,1,2,2
353.13,351.4283333,356.2919231,-0.034689191,0.019178686,-1.66,2,1,2,2
353.13,350.3708333,356.2069231,-0.034689191,0.019153331,0,2,1,2,0
358.1,350.4175,356.1223077,-0.021103275,0.019225465,4.42,2,1,2,1
359.75,350.8308333,355.995,-0.01659286,0.019220296,8.28,2,2,2,1
357.54,351.1983333,355.8888462,-0.022634082,0.019158142,14.34,2,1,2,1
359.2,351.6583333,356.1434615,-0.018096332,0.019111762,21.52,2,2,2,1
362.51,352.5783333,356.4192308,-0.009048166,0.019002719,18.21,2,2,2,1
355.89,353.6358333,356.3130769,-0.027144497,0.018933569,3.86,2,1,2,1
358.65,355.3833333,356.1434615,-0.019599803,0.018936788,8.28,2,2,2,1
358.1,356.5333333,355.8676923,-0.021103275,0.018915408,4.97,1,1,2,1
358.1,357.0391667,355.6769231,-0.021103275,0.018735762,4.97,1,1,2,1
360.85,357.9125,355.5280769,-0.013585917,0.018382303,2.75,1,2,2,1
361.96,358.6483333,355.5492308,-0.010551637,0.018239836,2.21,1,2,2,1
361.41,359.3383333,355.5069231,-0.003034399,0.01804473,3.87,1,2,2,1
363.06,359.7516667,355.5919231,0.0015172,0.019538578,3.86,1,2,2,1
371.34,360.7175,355.8042308,0.022806148,0.02163386,8.83,1,2,1,1
375.2,362.1891667,356.4834615,0.010394786,0.023542631,19.31,1,2,1,1
375.2,363.5225,357.2684615,0,0.025361556,16.55,1,2,1,1
377.41,364.7641667,358.2023077,0.005890192,0.027399538,19.31,1,2,1,1
377.96,366.6033333,359.1361538,0.001457301,0.029560148,19.86,1,2,1,1
380.72,368.4425,360.2611538,0.00730236,0.03134804,19.87,1,2,1,1
381.27,370.3733333,361.7253846,0.001444631,0.032726719,19.31,1,2,1,1
380.72,372.2583333,363.3807692,-0.001442547,0.03409501,19.31,1,2,1,1
383.48,374.1441667,364.8876923,0.005796417,0.034223293,20.42,1,2,1,1
384.58,376.0291667,366.1396154,0.002868468,0.03196324,13.24,1,2,1,1
379.06,377.5,367.2430769,-0.014353321,0.030734458,3.86,1,2,1,1
380.72,378.9716667,368.3042308,-0.010036923,0.030163464,5.52,1,2,1,1
377.96,379.5233333,369.2592308,-0.017213584,0.029139475,0.55,1,2,1,1
377.96,379.7533333,370.0230769,-0.017213584,0.028301652,0,1,2,1,0
377.96,379.9833333,370.7234615,-0.017213584,0.027438835,-2.76,1,2,1,2
380.17,380.2133333,371.5938462,-0.011467055,0.026966884,-1.1,1,2,1,2
379.06,380.305,372.3576923,-0.014353321,0.026417763,-1.66,1,2,1,2
376.86,379.9833333,372.9096154,-0.020073847,0.025464941,-6.62,1,1,1,2
376.86,379.6158333,373.7161538,-0.020073847,0.024599838,-7.72,1,1,1,2
376.86,379.2941667,374.4165385,-0.020073847,0.023978784,-2.2,1,1,1,2
374.1,378.5125,375.0319231,-0.027250507,0.022227604,-6.62,1,1,1,2
375.2,377.7308333,375.6896154,-0.024390244,0.020796186,-2.76,1,1,1,2
371.89,377.1333333,376.1142308,-0.032997036,0.019271494,-6.07,1,1,2,2
368.58,376.1216667,376.3688462,-0.041603828,0.01727543,-9.38,2,1,2,2
376.86,376.03,376.9630769,-0.020073847,0.015777309,-3.31,2,1,2,2
370.79,375.4325,377.2603846,-0.035857299,0.014663003,-8.27,2,1,2,2
368.03,374.605,377.1330769,-0.043033959,0.013679037,-8.83,2,1,2,2
365.82,373.4091667,376.7723077,-0.048780488,0.013175323,-11.04,2,1,2,2
365.27,372.26,376.3903846,-0.050210619,0.014621607,-11.59,2,1,2,2
362.51,371.0641667,375.8173077,-0.05738728,0.014670542,-11.59,2,1,2,2
373.55,370.7883333,375.6476923,-0.028680639,0.014696166,-1.65,2,1,2,2
374.65,370.6041667,375.4142308,-0.025820375,0.014676045,2.76,2,1,2,1
375.2,370.6958333,375.1807692,-0.024390244,0.014668227,6.62,2,1,2,1
373.55,370.5583333,374.905,-0.018832738,0.014441977,-3.31,2,2,2,2
374.1,370.7425,374.5442308,-0.017388107,0.014124166,3.31,2,2,2,1
375.2,371.2941667,374.1834615,-0.013073099,0.013851449,7.17,2,2,2,1
373.55,371.0183333,373.9715385,-0.017413262,0.013131011,7.73,2,2,2,1
374.65,371.34,373.7380769,-0.01451982,0.012246619,9.38,2,2,2,1
370.23,371.5233333,373.4407692,-0.026146198,0.011990112,7.72,2,1,2,1
374.65,372.2591667,373.3134615,-0.011634042,0.01147644,1.1,2,2,2,1
374.1,372.995,373.165,-0.007323675,0.011280357,-0.55,2,2,2,2
372.44,373.8225,372.8676923,-0.011728493,0.01111606,-2.76,1,2,2,2
370.79,373.5925,372.5496154,-0.016106777,0.010941492,-2.76,1,2,2,2
370.23,373.2241667,372.2946154,-0.01759274,0.0105003,-3.87,1,2,2,2
368.58,372.6725,371.9761538,-0.021971024,0.010802841,-6.62,1,1,2,2
380.72,373.27,372.1246154,0.01024253,0.01117287,7.17,1,2,2,1
379.61,373.7291667,372.3365385,-0.002915528,0.015106016,4.96,1,2,2,1
393.41,375.2466667,373.0369231,0.033331582,0.017480744,23.18,1,2,2,1
391.2,376.7175,373.7796154,-0.005617549,0.019742596,16.55,1,2,2,1
392.31,378.1891667,374.6923077,-0.002796065,0.023618765,18.21,1,2,1,1
400.58,380.7183333,375.6046154,0.018225261,0.027023217,28.14,1,2,1,1
402.24,383.0175,376.8142308,0.004143991,0.030002886,31.45,1,2,1,1
404.44,385.5458333,378.2146154,0.005469372,0.033279641,34.21,1,2,1,1
407.2,388.4425,379.8061538,0.006824251,0.035567318,38.62,1,2,1,1
406.1,391.385,381.3765385,-0.002701375,0.036404506,25.38,1,2,1,1
401.13,393.96,382.8619231,-0.01490668,0.036020349,21.52,1,2,1,1
394.51,396.1208333,383.6680769,-0.031164047,0.035684523,1.1,1,1,1,1
397.82,397.5458333,384.5592308,-0.023035363,0.034269031,6.62,1,1,1,1
391.75,398.5575,385.1957692,-0.037942043,0.033816978,-0.56,1,1,1,2
388.99,398.1891667,385.7896154,-0.044720039,0.033606025,-11.59,1,1,1,2
